"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","ingroup","ingroup2","ingroup3","gsubname3","motive","guncertain1","guncertain2","guncertain3","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"45",2.00211e+11,2002,11,25,"",0,"",210,"Turkmenistan",7,"Central Asia","Ashgabat","Ashgabat",37.950197,58.380223,1,0,"Ashgabat","11/25/2002: Unidentified gunmen attempted to assassinate Saparmurat Niyazov, the President of Turkmenistan, as he was driving his car in Ashgabat, Turkmenistan, Russia.  The assailants blocked the President's motorcade with their own vehicles, opened fire and wounded at least one police officer. Niyazov blamed elements within the Russian government for the incident; however, Russian authorities deny any involvement.  Specific motive is unknown.",1,1,1,0,NA,".",0,0,0,1,"Assassination",NA,".",NA,".",2,"Government (General)",17,"Head of State","Turkmenistan government","Saparmurat Niyazov, the President of Turkmenistan",167,"Russia",3,"Police",25,"Police Security Forces/Officers","Police officers","Officers guarding Saparmurat Niyazov",167,"Russia",NA,".",NA,".","","",NA,".","Gunmen","","","","",710,NA,NA,"","Specific motive is unknown; however, authorities believe that the attack was an attempt to destabilize the republic.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",2,"Automatic Weapon",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,1,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""Turkmen leader Unhurt in Attack my Gunman,"" The New York Times, November 26, 2002","""Russia Refuses to Comment on Alleged Involvement in Attack on Turkmen Leader,"" RIA News Agency, November 26, 2002","","UMD Schmid 2012",-9,-9,1,1,""
"46",2.00301e+11,2003,1,16,"",0,"",74,"Georgia",7,"Central Asia","Abkhazia (Autonomous Republic)","Cheghali",42.666912,41.853264,1,0,"","01/16/2003: The Georgian village of Chegali was the location of a failed assault on a Russian peacekeeper checkpoint guarding the Inguri hydroelectric power station by unknown assailants. The shootout resulted in several wounded on both sides but no reported deaths.",1,1,1,0,NA,".",0,1,0,7,"Facility/Infrastructure Attack",NA,".",NA,".",4,"Military",29,"Military Unit/Patrol/Convoy","Russian Peacekeeping Force","Russian Peacekeeping Force, guarding the Inguri Hydroelectric station checkpoint",167,"Russia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,NA,NA,0,NA,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Russian peacekeepers reportedly attacked in Abkhazia,” Iprinda, January 17, 2003.","","","CETIS",-9,-9,1,1,""
"47",2.00301e+11,2003,1,31,"",0,"",74,"Georgia",7,"Central Asia","Unknown","Tsalennijikha",42.60503,42.067112,1,0,"","01/31/2003: The Kavkasioni power transmission line was knocked out of service by unknown gunmen who damaged several electric insulators in the Tsalendzhikha district of Georgia.",1,1,1,0,NA,".",0,1,0,7,"Facility/Infrastructure Attack",NA,".",NA,".",21,"Utilities",107,"Electricity","Georgian Electricity System","Kavkasioni power transmission line insulators",74,"Georgia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Georgian power-supply system paralyzed by armed attack,” Interfax, January 31, 2003.","","","CETIS",-9,-9,0,-9,""
"48",2.00305e+11,2003,5,8,"",0,"",107,"Kyrgyzstan",7,"Central Asia","Osh (Oblast)","Osh",40.53,72.8,1,0,"","05/8/2003: A home-made device was detonated in a currency exchange office in a shopping center in Osh, Kyrgyzstan. One person was killed in the incident, suspected to have been carried out by Uighur separatists. Kyrgyz law enforcement agencies detained an Uzbek citizen for suspected of involvement in the incident on May 9, 2003. The Kyrgyz Interior Ministry assessed that this attack was engineered by advocates of the radical religious groupHizb al-Tahrir al-Islami (HT).",1,1,1,1,2,"Other Crime Type",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",1,"Business",3,"Bank/Commerce","","A currency exchange office in a shopping mall in Osh, Kyrgyzstan",107,"Kyrgyzstan",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Other","","","","",20348,NA,NA,"","Unknown",1,NA,NA,NA,1,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",1,0,0,0,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The detained was suspected to have relations with the group Hezb-e Tahrir. The East Turkestan Liberation Organization was also suspected.","""Kyrgyzstan Law enforcers detain suspected terrorist from Uzbekistan,"" Interfax, May 09, 2003.","""Shopping centre blast kills one in Kyrgyzstan,"" Agence France Presse, May 09, 2003.","","CETIS",-9,-9,0,-9,""
"49",2.0031e+11,2003,10,3,"",0,"",74,"Georgia",7,"Central Asia","Chkhorotsku (District)","Chkhorotsku",42.521911,42.127673,1,0,"","10/03/2003: A grenade was thrown at a building housing the Georgian Revival Union, an opposition political party, in the town of Chkhorotsku, Georgia.  No casualties were reported, but the building suffered damage.  Although no claim of responsibility was made, representatives of the Georgian Revival Union blamed political opponents for the attack.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Georgian Revival Union Party","Georgian Revival Union office in Chkhorotsku",74,"Georgia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",7,"Grenade",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"The blast blew out windows in the office and caused damage to the building.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"A similar attack was carried out in Tbilisi a month prior to this incident.","""Grenade Thrown at Georgian Revival Union's Office, No Casualties Reported,"" Moscow Interfax, October 4, 2003.","""World in Brief,"" The Washington Post, October 5, 2003.","""Attackers throw grenade at office of Georgian opposition party,"" Associated Press, October 4, 2003.","CETIS",-9,-9,0,-9,""
"50",2.00312e+11,2003,12,3,"",0,"",74,"Georgia",7,"Central Asia","Tbilisi (Capital City)","Tbilisi",41.709981,44.792998,1,0,"","12/03/2003: An explosion with a charge equal to 300 grams of TNT was set off by unknown assailants between Rustavi-2 studios and the Georgian state TV building in the center of Georgian capital Tbilisi, shattering windows but resulting in no casualties.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",16,"Telecommunication",89,"Television","Rostavi 2 Television","Rostavi 2 studios in Tbilisi",74,"Georgia",16,"Telecommunication",89,"Television","Georgian State Television","Georgian State Television building in Tbilisi",74,"Georgia",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","The specific motive of the explosion was to disrupt the upcoming presidential elections.",0,NA,NA,NA,0,1,2,"Call (post-incident)",NA,NA,".",NA,NA,".",-9,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The blast took place sometime between 1755 and 1900 GMT, interrupting the evening live news broadcast near a wing of the state TV headquarters housing the state radio service. The claim of responsibility stated:"" This is just the beginning. We are going to blow up the whole building.""","“Blast Near Georgian TV Office Should Not Cause Panic - Acting President,” Interfax News Agency, December 4, 2003.","“Explosion Rocks State TV Company Building,” Canada News Wire, December 5, 2003.","Misha Dzhindzhikhashvili, “U.S. Delegation Discusses Ways to Help New Georgian Authorities,” Associated Press Worldstream, December 3, 2003.","CETIS",-9,-9,0,-9,""
"51",2.00312e+11,2003,12,19,"",0,"",74,"Georgia",7,"Central Asia","Tbilisi (Capital City)","Tbilisi",41.709981,44.792998,1,0,"","12/19/2003: Unknown assailants fired automatic weapons at the home of the deputy chairman, Davit Japaridze, of the Tbilisi branch of the Union for Georgia's Democratic Revival political party in Tbilisi Georgia, injuring no one.",1,1,1,0,NA,".",0,1,0,2,"Armed Assault",NA,".",NA,".",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Union for Georgia's Democratic Revival Party","Deputy chairman of the Tbilisi branch Davit Japaridze",74,"Georgia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,-9,NA,".",NA,NA,".",NA,NA,".",-9,5,"Firearms",2,"Automatic Weapon",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"The gunshots broke windows.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Georgia: Shots Fired at House of Revival Party Tbilisi Branch Deputy Head,” Tbilisi Prime, December 20, 2003.","“Shots Fired at Home of Prominent Georgian Politician,” Associated Press Worldstream, December 20, 2003.","","CETIS",-9,-9,0,-9,""
"52",2.00312e+11,2003,12,22,"",0,"",74,"Georgia",7,"Central Asia","Ajaria (Autonomous Republic)","Batumi",41.638643,41.637265,1,0,"","12/22/2003: Seven unknown assailants wearing ski masks, kidnapped, beat, threatened and after three hours released, political activist, Levan Kacharava, near his home in Batumi, Georgia. The kidnappers threatened Kacharava to discontinue his political activities as an opposition leader to the established government.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",2,"Government (General)",18,"Government Personnel (excluding police, military)","Batumi Public Association","Chairman of the Batumi Public Association Levan Kacharava",74,"Georgia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","The specific motive of the attack was to intimidate political opposition to an established order.",0,NA,NA,7,0,-9,NA,".",NA,NA,".",NA,NA,".",-9,9,"Melee",22,"Hands, Feet, Fists",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,1,0,0,0,NA,".",NA,"",1,1,0,3,NA,"","",0,NA,NA,NA,NA,"",2,"Hostage(s) released by perpetrators",1,"","“Georgia: Election Activist Abducted, Beaten in Ajaria,” Tbilisi Imedi TV, December 22, 2003.","“Georgia: Ajarian Doctors Refuse to See Beaten Activist,” BBC Worldwide Monitoring, December 23, 2003","“Georgia: UK Ambassador “Upset” by Treatment of Election Activist in Ajaria,” BBC Monitoring International Reports, December 22, 2003.","CETIS",-9,-9,0,-9,""
"53",2.00403e+11,2004,3,29,"",0,"",219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,"","03/29/2004: Four people were killed and around 20 injured by two female suicide bombers at the Chorsu Bazaar in Tashkent, Uzbekistan. Authorities blamed the Islamic militants for the incident.",1,1,1,0,NA,".",0,1,1,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Indiscriminate civilians at a children's store and bus stop at the Chorsu Bazaar in Tashkent, Uzbekistan.",219,"Uzbekistan",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,2,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Female suicide bombers carried out the attack with unspecified explosives.",6,0,2,20,0,0,1,3,"Minor (likely < $1 million)",NA,"Damage was reported to the Bazaar and surrounding stores.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","Seth Mydans, “19 Killed in Uzbekistan; Terrorism Blamed,” New York Times, March 30, 2004.","“Clashes kill at least 23 in Uzbekistan,” The York Dispatch, March 30, 2004.","Burt Herman, “Explosions, 19 deaths blamed on,” Ventura County Star, March 30, 2004.","CETIS",-9,-9,0,-9,""
"54",2.00403e+11,2004,3,31,"",0,"",219,"Uzbekistan",7,"Central Asia","Tashkent (Province)","Yalangach",41.364635,69.38687,1,0,"","03/31/2004: Islamic militants clashed in a gun battle with police in Yalangach, a suburb of Tashkent, Uzbekistan. The incident left twenty perpetrators and three Uzbek police dead as well as five police wounded. The perpetrators reportedly blew themselves up with suicide belts, which ended the incident.",1,1,1,0,NA,".",0,1,1,2,"Armed Assault",3,"Bombing/Explosion",NA,".",3,"Police",25,"Police Security Forces/Officers","Uzbek Security Forces","Uzbek security forces in Tashkent, Uzbekistan.",219,"Uzbekistan",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,20,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".","Unspecified guns and suicide belts were used in this incident.",23,0,20,5,0,0,-9,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The Islamic Movement of Uzbekistan was reported as the dominant threat in the country during this incident.","“Police, militants killed during Tashkent shootout,” The Globe and Mail, March 31, 2004.","Bert Herman, “Blasts precede gunfight: 23 killed. Islamist movement was reported to have been routed,” The Gazette, March 31, 2004.","Julius Strauss,” Fears of civil war rise in Uzbek capital as suicide bombers renew attacks: Islamist Terrorists Blamed; 42 People Die in Three Days of Violence,” Ottawa Citizen, March 31, 2004.","CETIS",-9,-9,0,-9,""
"55",2.00404e+11,2004,4,4,"",0,"",74,"Georgia",7,"Central Asia","Tbilisi (Capital City)","Tbilisi",41.709981,44.792998,1,0,"","04/04/2004: A bomb exploded in Tbilisi, Georgia, in an attempted assassination of a Russian General, Alexander Studenikin. The bomb, detonated outside of the General's car on his way home from work, was most likely made of TNT. No one was killed in the blast and the General was only slightly injured. No group claimed responsibility for the explosion.",1,1,1,0,NA,".",0,0,0,1,"Assassination",NA,".",NA,".",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Russian Military","General Alexander Studenikin",167,"Russia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",28,"Dynamite/TNT",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Police believed that the bomb was made of TNT.",0,0,0,1,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""Georgian Prosecutor Says No One Injured in Attack on Russian General,"" Moscow Interfax, April 6, 2004.","""Georgia services investigating bomb attack on Russian,"" Bahrain News Agency, April 7, 2004.","""Russian military chief in Georgia lightly wounded in bomb blast,"" Agence France Presse, April 6, 2004.","CETIS",-9,-9,1,1,""
"56",2.00407e+11,2004,7,30,"",0,"",219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,"","07/30/2004: Three people, including a suicide bomber, were killed and one person was injured as the perpetrator set-off an explosive device at the Israeli Embassy in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The U.S. Embassy and the Uzbekistan Prosecutor General’s Office in Tashkent were also attacked in related incidents.",1,1,1,0,NA,".",1,1,1,3,"Bombing/Explosion",NA,".",NA,".",7,"Government (Diplomatic)",46,"Embassy/Consulate","Israeli Ministry of Foreign Affairs","Israeli Embassy in Tashkent",97,"Israel",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Islamic Jihad Group (IJG)","","Islamic Movement of Uzbekistan (IMU)","","Hizb al-Tahrir al-Islami (HT)",20220,20223,20195,"","Unknown",1,1,1,1,0,1,10,"Unknown",1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",1,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",3,0,1,1,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Who is responsible for Tashkent blasts?” The Nation, July 31, 2004.","Muhammad Ismail, “Uzbekistan on alert as toll from suicide attacks rises,” Agence France Presse, July 31, 2004.","Burt Herman, “Suicide bombers target U.S., Israel Embassies; two Uzbeks killed,” The Associated Press, July 30, 2004.","CETIS",0,1,1,1,"200407300002, 200407300003"
"57",2.00407e+11,2004,7,30,"",0,"",219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,"","07/30/2004: Two people, including a suicide bomber, were killed and one person was injured as a suicide bomber set-off an explosion at the U.S. Embassy in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The Israeli Embassy and the Uzbekistan Prosecutor General’s Office in Tashkent were also attacked in related incidents.",1,1,1,0,NA,".",1,1,1,3,"Bombing/Explosion",NA,".",NA,".",7,"Government (Diplomatic)",46,"Embassy/Consulate","U.S. Department of State","U.S. Embassy in Tashkent",217,"United States",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Islamic Jihad Group (IJG)","","Islamic Movement of Uzbekistan (IMU)","","Hizb al-Tahrir al-Islami (HT)",20220,20223,20195,"","Unknown",1,1,1,1,0,1,10,"Unknown",1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",1,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",2,0,1,1,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Who is responsible for Tashkent blasts?” The Nation, July 31, 2004.","Muhammad Ismail, “Uzbekistan on alert as toll from suicide attacks rises,” Agence France Presse, July 31, 2004.","Burt Herman, “Suicide bombers target U.S., Israel Embassies; two Uzbeks killed,” The Associated Press, July 30, 2004.","CETIS",0,1,1,1,"200407300001, 200407300003"
"58",2.00407e+11,2004,7,30,"",0,"",219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,"","07/30/2004: Two people, including a suicide bomber, were killed and four people were injured as a suicide bomber set-off an explosion at the Prosecutor General's Office in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The Israeli Embassy and the U.S. Embassy in Tashkent were also attacked in related incidents.",1,1,1,0,NA,".",1,1,1,3,"Bombing/Explosion",NA,".",NA,".",2,"Government (General)",14,"Judge/Attorney/Court","Uzbek Prosecutor General","Prosecutor General's Office in Tashkent",219,"Uzbekistan",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Islamic Jihad Group (IJG)","","Islamic Movement of Uzbekistan (IMU)","","Hizb al-Tahrir al-Islami (HT)",20220,20223,20195,"","Unknown",0,1,1,1,0,1,10,"Unknown",1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",1,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",2,0,1,4,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Who is responsible for Tashkent blasts?” The Nation, July 31, 2004.","Muhammad Ismail, “Uzbekistan on alert as toll from suicide attacks rises,” Agence France Presse, July 31, 2004.","Burt Herman, “Suicide bombers target U.S., Israel Embassies; two Uzbeks killed,” The Associated Press, July 30, 2004.","CETIS",0,1,0,1,"200407300001, 200407300002"
"59",2.00408e+11,2004,8,3,"",0,"",74,"Georgia",7,"Central Asia","South Ossetia (Republic)","Sarabuki",42.271957,44.038079,1,0,"This incident occurred near the village of Sarabuk.","08/03/2004: A Russian delegation, led by the head of the Duma CIS affairs committee Andrei Kokoshin, came under intensive rifle fire while driving through the Georgian-Ossetian conflict zone near the village of Sarabuk. No one was injured in the attack, and it was unknown who perpetrated the attack.",1,1,1,0,NA,".",0,0,0,2,"Armed Assault",NA,".",NA,".",7,"Government (Diplomatic)",NA,".","Russian Government","Peacekeeping delegation touring outposts in South Ossetia",167,"Russia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,NA,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",4,"Rifle/Shotgun (non-automatic)",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Spokesman: Russian Lawmaker Came Under Fire in Georgia-Ossetia Conflict Zone,”  ITAR-TASS, August 03, 2004.","“Head of Russian delegation reports from south Ossetia on shooting incident,” Mayak Radio, August 03, 2004.","","CETIS",-9,-9,1,1,""
"60",2.00408e+11,2004,8,13,"",0,"",74,"Georgia",7,"Central Asia","South Ossetia (Republic)","Eredvi",42.247802,44.037438,1,0,"","08/13/2004: Georgia Prime Minister Zurab Zhvaniya came under fire in while traveling by car in South Ossetia. No casualties were reported. Authorities suspected separatist rebels were behind the attack.",1,1,1,0,NA,".",0,0,0,1,"Assassination",NA,".",NA,".",2,"Government (General)",17,"Head of State","Georgian Prime Minister","Zurab Zhvaniya",74,"Georgia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,NA,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Separatist Rebels fire on Georgian PM's convoy,” Australian Broadcasting Corporation, August 13, 2004.","","","CETIS",-9,-9,0,-9,""
"61",2.00502e+11,2005,2,1,"",0,"",74,"Georgia",7,"Central Asia","Shida Kartlie (Region)","Gori",41.981361,44.109539,1,0,"","02/01/2005: A car bomb exploded in the city of Gori, Georgia killing three people and injuring 20 others. The bomb had the strength of 100lbs of TNT. Georgian authorities doubted that South Ossetian rebels were behind the bombing, but stated that the attack may have been planned from outside its borders (i.e. Russia). No group claimed responsibility for the attack.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",3,"Police",NA,".","Gori Police","Unknown",74,"Georgia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,NA,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",15,"Vehicle",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",3,0,0,20,0,0,1,3,"Minor (likely < $1 million)",-99,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","Eka Mekhuzla, ""Georgian Minister Discards Criminal Version of Gori Blast,"" ITAR-TASS, February 1, 2005.","","","CETIS",-9,-9,0,-9,""
"62",2.00503e+11,2005,3,3,"",0,"",107,"Kyrgyzstan",7,"Central Asia","Chuy (Province)","Bishkek",42.870022,74.587883,1,0,"Toktogul Street","03/03/2005: No one was hurt when a bomb exploded at the flat of the leader of the opposition Ata-Dzhurt Movement, Roza Otunbayeva. Property damage was reported at the residence and the surrounding area. Police believe a RGD-5 hand grenade to be the device used in the attack.",1,1,1,0,NA,".",0,0,0,3,"Bombing/Explosion",NA,".",NA,".",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Roza Otunbayeva","Opposition Leader, Property",107,"Kyrgyzstan",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",7,"Grenade",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"Damage to the balcony where the device exploded. The windows of adjacent buildings were damaged / broken.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The blast occurred at a time when a civil forum, attended by representatives of the opposition press, was opened to discuss the state of freedom of speech in the country.","“Police probe explosion in Kyrgyz opposition leader's flat,” BBC Worldwide Monitoring, March 3, 2005, Thursday","“Blast at Kyrgyz opposition leader's home ""show"" - presidential spokesman,” BBC Worldwide Monitoring, March 3, 2005, Thursday","","CETIS",-9,-9,0,-9,""
