"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","ingroup","ingroup2","ingroup3","gsubname3","motive","guncertain1","guncertain2","guncertain3","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"614",2.00304e+11,2003,4,18,"",0,"",45,"Colombia",3,"South America","Tolima","Dolores",3.538611,-74.896111,1,0,"","04/18/2003: Rebels belonging to the Fuerzas Armadas Revolucionarias de Colombia (FARC)killed two peasants and one soldier during a Good Friday procession in Dolores, Colombia. Two people were also wounded. The rebels targeted both civilians and Colombian soldiers from the Sixth Brigade who were protecting the procession. The soldiers chased the rebels into the countryside.",1,1,1,1,1,"Insurgency/Guerilla Action",0,1,0,2,"Armed Assault",NA,".",NA,".",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Sixth Brigade","Francisco Hernandez",45,"Colombia",14,"Private Citizens & Property",68,"Named Civilian","Civilians","Didier Steven Gonzalez",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","Unknown",0,NA,NA,NA,NA,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",3,0,0,2,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Civilian Fabio Ortiz was also killed in the attack.","“Two Dead in Good Friday Attack in Colombia; FARC Blamed,” AFP, April 18, 2003.","“FARC Attack Town as Residents Observe Good Friday; 3 Dead,” Caracol Colombia Radio, April 19, 2003.","","CETIS",0,0,0,0,""
"615",2.00304e+11,2003,4,19,"",1,"",45,"Colombia",3,"South America","Sucre","Isla Mucura",9.781757,-75.872394,1,0,"300 miles northwest of Bogota","4/19/2003: Approximately 20 gunmen attacked Mucura Island, Colombia.  The assailants used speedboats to gain access to the island, where they kidnapped eight vacationers, including an eight-year-old boy and bodyguards of businessmen.  No group has claimed responsibility and the motive is unknown.",0,1,1,1,2,"Other Crime Type",0,1,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians vacationing on Mucura Island",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Gunmen","","","","",710,NA,NA,"","Unknown",0,NA,NA,20,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,0,NA,".",NA,"",1,8,-99,-99,-99,"","",-9,NA,NA,NA,NA,"",7,"Unknown",-99,"This may have been a purely profit-motivated kidnapping.","""Politics May Stall Mideast Peace Plan,"" Times Wires, April 21, 2003","""World Today,"" Belfast News Letter, April 22,2003","","UMD Schmid 2012",-9,-9,0,-9,""
"616",2.00304e+11,2003,4,21,"",1,"4/26/2003",45,"Colombia",3,"South America","Antioquia","Cocorna",6.05703,-75.18513,1,1,"","4/21/2003: Suspected members of National Liberation Army of Colombia (ELN) abducted a school teacher, Ana Cecilia Duque, as she was walking to school in the vicinity of Cocorna town, Antioquia Department, Colombia.  The rebels left a note with another teacher that had been walking with Duque.  The note was for Duque's father, Gabriel Villages; it accused him of collaborating with right-wing paramilitary forces.  It stated that he had two days to assassinate the paramilitary warlord Matute in return for the safe return of his daughter.  Duque's father refused to comply.  Ana Cecilia Duque was found on April 26, 2003; she had been shot in the back of the head.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",2,"Armed Assault",NA,".",8,"Educational Institution",48,"Teacher/Professor/Instructor","Civilian","Ana Cecilia Duque, a schoolteacher",45,"Colombia",4,"Military",39,"Paramilitary","Paramilitary","Matute, an alleged paramilitary warlord",45,"Colombia",NA,".",NA,".","","",NA,".","National Liberation Army of Colombia (ELN)","","","","",359,NA,NA,"","The assailants left a note for the victim's father demanding that he kill a paramilitary warlord in return for the safe return of his daughter.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","The victim was shot in the back of the head and her body was left by the side of the road",1,0,0,0,0,0,0,NA,".",NA,"",1,1,0,0,5,"","",0,NA,NA,NA,NA,"The assailants demanded that a rival paramilitary leader be killed",4,"Hostage(s) killed (not during rescue attempt)",0,"It is unknown whether Duque's father, Gabriel Villages, actually knew Matute","""Colombian Rebels Murder Teacher in 'Act of Madness',"" The Independent, April 28, 2003","""Colombian School Teacher Found Dead After Kidnapping by Presumed Rebels,"" Associated Press, April 26, 2003","","UMD Schmid 2012",0,0,0,0,""
"617",2.00305e+11,2003,5,2,"",0,"",45,"Colombia",3,"South America","Antioquia","Medellin",6.270526,-75.572173,1,0,"","05/2/2003: A parcel-bomb went off in a shopping center, injuring at least seven civilians in Medellin, Colombia. The perpetrators were unknown.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",1,"Business",7,"Retail/Grocery/Bakery","","A shopping center in Medellin, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",9,"Letter Bomb",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A parcel-bomb was used in this incident.",0,0,0,7,0,0,1,3,"Minor (likely < $1 million)",NA,"The incident broke windows in buildings.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""At least seven injured in Mall bomb blast in Colombia,"" EFE, May 02, 2003.","","","CETIS",-9,-9,0,-9,""
"618",2.00305e+11,2003,5,3,"",0,"",45,"Colombia",3,"South America","Risaralda","Quinchia",5.337522,-75.729304,1,0,"","05/3/2003: Alleged members of the Popular Liberation Army (EPL) attacked police officers in an ambush in the rural area of Quinchia, Colombia. Three officers were killed and four wounded in the incident.",1,1,1,0,NA,".",0,1,0,9,"Unknown",NA,".",NA,".",3,"Police",23,"Police Patrol (including vehicles and convoys)","Colombian Police","A police patrol in Quinchia, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Popular Liberation Army (EPL)","","","","",6000,NA,NA,"","Unknown",1,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,13,"Unknown",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",3,0,0,4,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""Three policemen killed in rebel ambush in Colombia,"" EFE, May 04, 2003.","","","CETIS",0,0,0,0,""
"619",2.00305e+11,2002,4,21,"",1,"5/5/2003",45,"Colombia",3,"South America","Antioquia","Unknown",7.198606,-75.341218,4,0,"","4/21/2002: Members of Revolutionary Armed Forces of Colombia (FARC) kidnapped several high profile figures during a peace march in Antioquia Department, Colombia.  Those kidnapped included Guillermo Gaviria, the provincial governor; Gilberto Echeverri, a former defence minister; and Carlos Yepes, a chaplain.  Four other prominent people were also kidnapped but were released shortly after.  On May 5, 2003, Gaviria and Echeverri were killed, along with eight captive soldiers, during an army-led rescue attempt.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",2,"Government (General)",18,"Government Personnel (excluding police, military)","Provincial governor","Antioquia Governor Guillermo Gaviria and former national defense minister Gilberto Echeverri",45,"Colombia",15,"Religious Figures/Institutions",85,"Religious Figure","Chaplain","Carlos Yepes, a government chaplain",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","Unknown",0,NA,NA,-99,0,-9,NA,".",NA,NA,".",NA,NA,".",0,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",10,0,0,NA,0,0,0,NA,".",NA,"",1,3,0,0,379,"","",-9,NA,NA,NA,NA,"",1,"Attempted Rescue",NA,"It is unclear whether the chaplain was released or killed at a different time","""Colombia Reeling After 10 Hostages Killed In Botched Rescue,"" Agence France Presse, May 6, 2003","""Family Members of Hostages Killed in Rescue Attempt Blame the Government, "" Associated Press, May 6, 2003","""FARC kidnaps governor,"" The Guardian, April 23, 2002.","UMD Schmid 2012",0,0,0,0,""
"620",2.00305e+11,2003,5,8,"",0,"",45,"Colombia",3,"South America","Caldas","Pensilvania",5.384329,-75.161146,1,0,"","05/8/2003: Unknown perpetrators blew up a communications tower in the western city of Pensilvania, Colombia. The government simply reported that an unspecified terrorist group was responsible for the incident.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",16,"Telecommunication",NA,".","Colombian Communication Infrastructure","A communications tower in the western city of Pensilvania, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",28,"Dynamite/TNT",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"A communications tower was damaged in the incident.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"FARC destroyed down hundreds of electricity pylons and dynamited numerous bridges in the same region the previous year after the breakdown of peace negotiations with the government.","""Four dead, power out across southwestern Colombia as rebels go on offensive,"" Agence France Presse, May 09, 2003.","","","CETIS",-9,-9,0,-9,""
"621",2.00305e+11,2003,5,9,"",0,"",45,"Colombia",3,"South America","Valle del Cauca","Cali",3.420636,-76.522251,1,0,"","05/9/2003: Three security officials were killed in a bomb attack on a water treatment facility in Santiago de Cali, Colombia. The blast did not interrupt the delivery of drinking water. No group claimed responsibility for the attack.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",9,"Food or Water Supply",52,"Water Supply","Colombian Water Supply Infrastructure","A water treatment facility in Santiago de Cali, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",3,0,0,0,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The authorities did not report who was thought to be responsible for the attacks; however, they noted that FARC guerillas had recently been on the offensive in the region.","""Four dead, power out across southwestern Colombia as rebels go on offensive,"" Agence France Presse, May 09, 2003.","","","CETIS",-9,-9,0,-9,""
"622",2.00305e+11,2003,5,9,"",0,"",45,"Colombia",3,"South America","Valle del Cauca","Calima",3.996389,-76.974444,2,0,"","05/9/2003: One police officer was killed and a soldier injured in a rebel attack on a police outpost protecting the Calima hydroelectric plant in Calima, Colombia. No group claimed responsibility for the attack.",1,1,1,0,NA,".",0,1,0,9,"Unknown",NA,".",NA,".",3,"Police",22,"Police Building (headquarters, station, school)","Colombian Police","A police post responsible for protecting the Calima hydroelectric plant in Calima, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,13,"Unknown",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",1,0,0,1,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The authorities did not report who was thought to be responsible for the attacks; however, they noted that FARC guerillas had recently been on the offensive in the region.","""Four dead, power out across southwestern Colombia as rebels go on offensive,"" Agence France Presse, May 09, 2003.","","","CETIS",-9,-9,0,-9,""
"623",2.00305e+11,2003,5,9,"",0,"",45,"Colombia",3,"South America","Valle del Cauca","Unknown",3.800889,-76.641271,4,0,"","05/9/2003: Nine power pylons were bombed in the Valle del Cauca Department, Colombia. The bombings affected the power supply to much of southwest Colombia. No group claimed responsibility for the incident.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",21,"Utilities",107,"Electricity","Colombian Energy Infrastructure","Power pylons in the Valle del Cauca Department, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,4,"Unknown",NA,"Nine power pylons were damaged in the incident.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""Four dead, power out across southwestern Colombia as rebels go on offensive,"" Agence France Presse, May 09, 2003.","","","CETIS",-9,-9,0,-9,""
"624",2.00305e+11,2003,5,9,"",0,"",45,"Colombia",3,"South America","Huila","Unknown",2.535935,-75.52767,4,0,"","05/9/2003: Two power pylons were bombed in the Huila Department, Colombia. The bombings affected the power supply to much of southwest Colombia. No group claimed responsibility for the incident.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",21,"Utilities",107,"Electricity","Colombian Energy Infrastructure","Power pylons in the Huila Department, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"Two power pylons were damaged in the incident.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""Four dead, power out across southwestern Colombia as rebels go on offensive,"" Agence France Presse, May 09, 2003.","","","CETIS",-9,-9,0,-9,""
"625",2.00305e+11,2003,5,19,"",0,"",45,"Colombia",3,"South America","La Guajira","Unknown",11.354774,-72.520483,4,0,"En route to the El Cerrejon mine","5/19/2003: Approximately ten members of Revolutionary Armed Forces of Colombia (FARC) attempted to kidnap 44 workers of the El Cerrejon mine in Guajira Department, Colombia.  The workers were in two buses traveling to the mine when the rebels stopped them, forced the workers into one bus and attempted to abduct them.  However, the arrival of troops and warplanes caused the assailants to abandon the hostages and flee.  Specific motive behind the attack is unknown.",1,1,1,0,NA,".",0,0,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",1,"Business",10,"Mining","Mine workers","Mine workers from El Cerrejon mine, owned by the CZN consortium",422,"International",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","Unknown",0,NA,NA,10,0,0,NA,".",NA,NA,".",NA,NA,".",NA,13,"Unknown",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","No specific mention of weapons was made",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""A Package of Briefs from Latin America,"" Associated Press, May 19, 2003","","","UMD Schmid 2012",0,1,1,1,""
"626",2.00305e+11,2003,5,24,"",0,"",45,"Colombia",3,"South America","La Guajira","Dibulla district",11.272246,-73.309852,3,0,"Near Dibulla.","05/24/2003: Suspected members of the National Liberation Army (NLA) stopped 3 buses belonging to different companies on a roadblock and set them on fire near Dibulla, Colombia. No casualties resulted from this incident.",1,1,1,0,NA,".",0,1,0,7,"Facility/Infrastructure Attack",NA,".",NA,".",19,"Transportation",99,"Bus (excluding tourists)","Colombian Transportation Infrastructure","Civilian buses operating near Dibulla, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","National Liberation Army of Colombia (ELN)","","","","",359,NA,NA,"","Unknown",1,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,8,"Incendiary",18,"Arson/Fire",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"Three busses were destroyed in this incident.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The National Liberation Army (NLA) sometimes set fire to buses and trucks belonging to companies that ""that did not pay the revolutionary tax.""","""Colombia: Three buses burned by suspected ELN rebels,"" EFE, May 24, 2003.","""Colombian guerrillas burn buses,"" Xinhua, May 24, 2003.","","CETIS",0,0,0,0,""
"627",2.00305e+11,2003,5,27,"",0,"",45,"Colombia",3,"South America","Caqueta","San Vicente del Caguan",2.113188,-74.769206,1,0,"","05/27/2003: Police headquarters and the town hall in San Vicente del Caguan, Colombia, were partially destroyed by the explosion of at least 150 kilograms (330 pounds) of dynamite. One child was killed and four other people wounded in the incident. Police blamed on the Fuerzas Armadas Revolucionarias de Colombia (FARC) for the attack.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",2,"Government (General)",21,"Government Building/Facility/Office","Colombian Local Government","The town hall in San Vicente del Caguan, Colombia",45,"Colombia",3,"Police",22,"Police Building (headquarters, station, school)","Colombian Police","The police headquarters in San Vicente del Caguan, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","Unknown",1,NA,NA,NA,NA,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",28,"Dynamite/TNT",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","150 kilograms (330 pounds) of dynamite were used in this incident.",1,0,0,4,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""Colombia: Car bomb explosion kills child in Caguan,"" Radio Cadena Nacional, May 27, 2003.","""One killed, three wounded in a suspected guerrilla attack in Colombia,"" Agence France Presse, May 27, 2003.","","CETIS",0,0,0,0,""
"628",2.00305e+11,2003,5,27,"",0,"",45,"Colombia",3,"South America","Unknown","Unknown",NA,NA,5,0,"The incident took place unspecified location 425 kilometers northwest of Bogota, Colombia.","05/27/2003: Unknown rebels destroyed a section of the Cano Limon-Covenas oil pipeline at an unspecified location 425 kilometers northwest of Bogota, Colombia. The attack caused at least 7,000 barrels of crude oil were spilled into the Cimitarra River, which supplies drinking water to Colombians. No causality information was reported and no group took responsibility for the incident.",1,1,1,0,NA,".",0,1,0,7,"Facility/Infrastructure Attack",NA,".",NA,".",21,"Utilities",108,"Oil","Colombian Oil Infrastructure","Cano Limon-Covenas oil pipeline at an unspecified location 425 kilometers northwest of Bogota, Colombia",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,NA,0,NA,".",NA,NA,".",NA,NA,".",NA,13,"Unknown",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The attack had severe environmental consequences. Local media reported that guerrillas had mounted as many as 10 attacks on the Cano Limon-Covenas oil pipeline since the beginning of 2003.","""Rebel attack on oil pipeline causes ecological crisis in Colombia,"" Xinhua, May 30, 2003.","","","CETIS",-9,-9,0,-9,""
"629",2.00306e+11,2003,6,0,"6/2/2003",0,"",45,"Colombia",3,"South America","Antioquia","Granada",6.1429,-75.18417,1,0,"450 kilometres north-west of Bogota","6/2/2003: A bomb exploded in Granada, Antioquia Department, Colombia.  The remote-controlled device detonated as an army and police patrol passed, killing four people and injuring another ten.  Leftist guerrillas are believed to be responsible for the incident.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",4,"Military",29,"Military Unit/Patrol/Convoy","Colombian military","A military patrol in Granada",45,"Colombia",3,"Police",23,"Police Patrol (including vehicles and convoys)","Colombian police","A police patrol in Granada",45,"Colombia",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in the vicinity of a patrol in Granada",45,"Colombia","Left-Wing Guerrillas","","","","",454,NA,NA,"","Unknown",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",12,"Remote Trigger",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A remote-controlled explosive",4,0,0,10,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""Four Dead, Ten Injured in Bomb in North-West Colombia,"" World Markets Analysis, June 3, 2003","","","UMD Schmid 2012",-9,-9,0,-9,""
"630",2.00306e+11,2003,6,15,"",1,"",45,"Colombia",3,"South America","La Guajira","Fonseca district",10.8887,-72.85153,3,0,"This incident occurred at the El Silencio Resort near Fonseco.","06/15/2003: Suspected members of the National Liberation Army (ELN) kidnapped 11 people from a resort at El Silencio, Colombia. Under pressure from Colombia’s military, the kidnappers released four of their hostages the next day. The fate of the other hostages was not known.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","A group of bathers at the El Silencio Resort",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","National Liberation Army of Colombia (ELN)","","","","",359,NA,NA,"","Unknown",1,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,NA,0,0,0,NA,".",NA,"",1,11,0,NA,-99,"","",0,NA,NA,NA,NA,"",5,"Successful Rescue",4,"","“Colombian Police Rescue 4 of 11 Kidnapped Tourists,” ACAN-EFE, June 16, 2003.","“Alleged ELN rebels free four hostages in northern Colombia,” EFE, June 16, 2003.","","CETIS",0,0,0,0,""
"631",2.00307e+11,2003,7,1,"",1,"7/2/2003",45,"Colombia",3,"South America","Cauca","Monterilla",2.86001,-76.52746,2,0,"","07/01/2003: A Swiss national, Florent Arnold, and between one and four Colombian employees of the non-government organization ""Hands for Colombia"" were kidnapped by rebels. Officials accused the Fuerzas Armadas Revolucionarias de Colombia (FARC) for carrying out the attack. Benedetti and members of his humanitarian group were teaching irrigation skills to Paez Indians in Monterilla, near Mandomo, when they were abducted by seven armed men. The following day (07/02/2003) Arnold and one Colombian citizen were released under pressure applied by native villagers. There are no known fatalities or injuries and the total number of kidnapped people ranges from two to five.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",12,"NGO",62,"International NGO","Hands for Colombia","NGO Leader, Florent Arnold Benedetti and company",199,"Switzerland",12,"NGO",NA,".","Hands for Colombia","Colombian employees",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","Unknown",1,NA,NA,7,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,-9,NA,".",NA,"",1,4,0,NA,-99,"","",NA,NA,NA,NA,NA,"",2,"Hostage(s) released by perpetrators",2,"There are differing reports on the number of kidnapped individuals. Swiss national Florent Arnold and Colombian citizen Ramiro Pito are the only two victims that were named. Some sources refer to Arnold and Pito as the only hostages while others claim up to three more hostages. The general consensus seems to be a total of four hostages: Arnold and three other Colombians, including Pito.","""Swiss national, three Colombians kidnapped by rebels: Police,"" Agence France Presse, July 3, 2003.","“Swiss, Colombian hostages set free by Colombian rebels,” Agence France Presse, July 3, 2003.","“Chief of Swiss humanitarian organization kidnapped in Colombia,” Xinhua General News Service, July 3, 2003.","CETIS",0,1,1,1,""
"632",2.00307e+11,2003,7,2,"",0,"",45,"Colombia",3,"South America","Huila","Isnos",1.93005,-76.21495,1,0,"","07/02/2003: A remote-controlled bomb detonated in Isnos, Colombia when police approached a motorcycle while investigating a robbery. Police Chief Col. Jario Degado said that the bomb was concealed in the motorcycle's basket under a loaf or bread. The explosion killed one of the investigating police agents and injured 11 people, including a second police agent. Colombian authorities blamed the Fuerzas Armadas Revolucionarias de Colombia (FARC) for the attack.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",3,"Police",25,"Police Security Forces/Officers","Colombian Police","Colombian Police Agents responding to a robbery in the town of Isnos",45,"Colombia",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","Public Market","Civilians in the town of Isnos",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","Unknown",1,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",15,"Vehicle",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A remote controlled motorcyle bomb was used in the attack",1,0,0,11,0,0,1,3,"Minor (likely < $1 million)",NA,"Reports indicated that local businesses and homes were seriously damaged.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"There was some inconsistency regarding the number of injured in the explosion. The majority of sources state that there were 11 injured: two police agents and nine civilians, including a seven-year-old girl. Sources stated that the explosion caused serious damage to surrounding homes and businesses. Eight days before this attack, a similar attack occurred using a booby-trapped motorcycle in Arauquita, Colombia, killing two and injuring one.","""Motorcycle bombing kills 1, injures 11 in Colombia,"" Xinhua General News Service, July 3, 2003.","""Motorcycle bomb kills police officer in southern Colombia,"" Associated Press Worldstream, July 2, 2003.","""Highlights: Colombia Guerrilla/Paramilitary Activities 2-3 Jul 03--Photos,"" Colombia Guerrilla/Paramilitary Highlights, July 3, 2003.","CETIS",0,0,0,0,""
