"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","ingroup","ingroup2","ingroup3","gsubname3","motive","guncertain1","guncertain2","guncertain3","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"11",2.00011e+11,2000,11,22,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Port-au-Prince",18.5391667,-72.335,1,0,"Downtown Haiti","11/22/2000:  Unidentified assailants exploded a bomb in the downtown center of Port-au-Prince, Haiti.  At least three people were injured in the explosion.  The incident occurred a few days before Haiti's national elections.  This was just one of a series of bomb attacks that day in and around Port-au-Prince.  No group has claimed responsibility.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in the vicinity of the downtown district",87,"Haiti",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Specific motive is unknown; however, the incident occurred a few days before national elections and sources speculate that it was an intimidation tactic levied at the public to influence voting practices.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,3.5,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""One killed, 14 injured in bomb attacks in Haiti,"" Agence France-Presse, November 22, 2000.","Michael Norton, ""Seven bombs explode, killing one, days before presidential election,"" Associated Press, November 22, 2000.","""Child killed in Haiti bomb explosion: report,"" Agence France-Presse, November 23, 2000.","UMD Schmid 2012",-9,-9,0,-9,"200011220014, 200011220016, 200011220017"
"12",2.00011e+11,2000,11,22,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Port-au-Prince",18.5391667,-72.335,1,0,"On the highway to the International airport","11/22/2000:  Unidentified assailants exploded two bombs on the highway leading to the international airport in Port-au-Prince, Haiti.  At least three people were injured in the explosion.  The incident occurred a few days before Haiti's national elections.  This was just one of a series of bomb attacks that day in and around Port-au-Prince.  No group has claimed responsibility.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians on the road to the airport",87,"Haiti",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Specific motive is unknown; however, the incident occurred a few days before national elections and sources speculate that it was an intimidation tactic levied at the public to influence voting practices.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,3.5,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""One killed, 14 injured in bomb attacks in Haiti,"" Agence France-Presse, November 22, 2000.","Michael Norton, ""Seven bombs explode, killing one, days before presidential election,"" Associated Press, November 22, 2000.","""Child killed in Haiti bomb explosion: report,"" Agence France-Presse, November 23, 2000.","UMD Schmid 2012",-9,-9,0,-9,"200011220014, 200011220015, 200011220017"
"13",2.00011e+11,2000,11,22,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Petionville",18.5125,-72.2852778,1,0,"The suburb of Petionville","11/22/2000:  Unidentified assailants exploded three bombs in Petionville, a suburb of Port-au-Prince, Haiti.  At least three people were injured in the explosion.  The incident occurred a few days before Haiti's national elections.  This was just one of a series of bomb attacks that day in and around Port-au-Prince.  No group has claimed responsibility.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Petionville suburb",87,"Haiti",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Specific motive is unknown; however, the incident occurred a few days before national elections and sources speculate that it was an intimidation tactic levied at the public to influence voting practices.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,3.5,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","""One killed, 14 injured in bomb attacks in Haiti,"" Agence France-Presse, November 22, 2000.","Michael Norton, ""Seven bombs explode, killing one, days before presidential election,"" Associated Press, November 22, 2000.","""Child killed in Haiti bomb explosion: report,"" Agence France-Presse, November 23, 2000.","UMD Schmid 2012",-9,-9,0,-9,"200011220014, 200011220015, 200011220016"
"14",2.00012e+11,2000,12,31,"",0,"",190,"St. Lucia",2,"Central America & Caribbean","Castries Quarter","Castries",14.01011,-60.9875,1,0,"The Basilica of the Immaculate Conception in Castries","12/31/2001: Five assailants attacked worshippers in the Basilica of the Immaculate Conception in Castries, Castries Quarter, St. Lucia.  The five men attacked while 400 people were in attendance during Holy Communion; they began dousing people in gasoline, setting them on fire, and hacking at them with machetes.  The assailants also set fire to the altar and to a priest.  Two people were killed, including a nun, and at least 12 were hospitalized.  Two men were taken into custody; they stated that they were Rastafarians and claimed that they had been sent by God to cleanse the Catholic church of corruption.",1,1,1,0,NA,".",0,1,0,2,"Armed Assault",NA,".",NA,".",15,"Religious Figures/Institutions",86,"Place of Worship","Catholic church","Religious representatives and worshippers at the Basilica of the Immaculate Conception in Castries",190,"St. Lucia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Rastas","","","","",20376,NA,NA,"","The assailants stated that they were sent by God to cleanse the Catholic church of corruption.",0,NA,NA,5,2,1,9,"Other",NA,NA,".",NA,NA,".",0,9,"Melee",23,"Knife or Other Sharp Object",8,"Incendiary",20,"Gasoline or Alcohol",NA,".",NA,".",NA,".",NA,".","The assailants doused people with gasoline and lit them on fire, while hacking at them with machetes",2,0,0,12,0,0,1,4,"Unknown",NA,"Various parts of the church were lit on fire, including the altar",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Sources state that, prior to the attack, an anti-Christ symbol had been posted on several Catholic churches","Guy Ellis, ""Armed group kills nun, injures at least 12 during Sunday Mass,"" Associated Press, December 31, 2000.","""Two die in St. Lucia sword and fire church attack,"" Reuters, January 1, 2001.","""St. Lucia attackers say they were sent by God,"" The New York Times, January 2, 2001.","UMD Schmid 2012",-9,-9,0,-9,""
"15",2.00101e+11,2001,1,19,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Port-au-Prince",18.5391667,-72.335,1,0,"Downtown Port-au-Prince","1/19/2001: A pipe bomb exploded in downtown Port-au-Prince, Ouest department, Haiti.  The bomb had been hidden in a satchel that was placed in a truck.  The man driving the truck was seriously injured when the device exploded.  This was one of several bomb attacks in and around the capital that day.  The explosions occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide.  One person was arrested in connection with the bombings.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",73,"Vehicles/Transportation","Civilians and civilian property","The driver of the truck and anyone in the vicinity of the vehicle",87,"Haiti",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Specific motive is unknown; however, sources note that the bombing occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide and days before the opposition government forms an alternative government.  The election process in Haiti has been riddled with conflict and violence.",0,NA,NA,-99,1,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A pipe bomb was used in the attack.",0,0,0,1,0,0,1,4,"Unknown",NA,"A bomb exploded inside a truck",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Multiple incidents - 200101190008, 200101190009, 200101190010.  Sources provided different accounts of the number injured for all four incidents.  Some sources stated one person was injured and some stated two were injured.","Michael Norton, ""Political tension rises as bombs explode in the capital,"" Associated Press, January 19, 2001.","""Four bombs explode in Haiti,"" Pakistan Press International, January 20, 2001.","""Haiti prime minister blames opposition for blasts,"" Reuters, January 21, 2001.","UMD Schmid 2012",-9,-9,0,-9,"200101190008, 200101190009, 200101190010"
"16",2.00101e+11,2001,1,19,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Port-au-Prince",18.5391667,-72.335,1,0,"Downtown Port-au-Prince","1/19/2001: A pipe bomb exploded in downtown Port-au-Prince, Ouest department, Haiti.  No one was injured when the device exploded.  This was one of several bomb attacks in and around the capital that day.  The explosions occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide.  One person was arrested in connection with the bombings.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians and civilian property","Anyone in the vicinity of the pipe bomb",87,"Haiti",1,"Business",NA,".","Local business","Businesses in the vicinity of the pipe bomb",87,"Haiti",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Specific motive is unknown; however, sources note that the bombing occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide and days before the opposition government forms an alternative government.  The election process in Haiti has been riddled with conflict and violence.",0,NA,NA,-99,1,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A pipe bomb was used in the attack.",0,0,0,1,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Multiple incidents - 200101190006, 200101190009, 200101190010.  Sources provided different accounts of the number injured for all four incidents.  Some sources stated one person was injured and some stated two were injured.","Michael Norton, ""Political tension rises as bombs explode in the capital,"" Associated Press, January 19, 2001.","""Four bombs explode in Haiti,"" Pakistan Press International, January 20, 2001.","""Haiti prime minister blames opposition for blasts,"" Reuters, January 21, 2001.","UMD Schmid 2012",-9,-9,0,-9,"200101190006, 200101190009, 200101190010"
"17",2.00101e+11,2001,1,19,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Port-au-Prince",18.5391667,-72.335,1,0,"A suburban open-air market","1/19/2001: A pipe bomb exploded in a suburban open-air market in Port-au-Prince, Ouest department, Haiti.  No one was injured when the device exploded.  This was one of several bomb attacks in and around the capital that day.  The explosions occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide.  One person was arrested in connection with the bombings.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","Civilians and civilian property","Individuals and market wares in the vicinity of the market",87,"Haiti",1,"Business",7,"Retail/Grocery/Bakery","Local business","Local businesses in the vicinity of the open air market",87,"Haiti",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Specific motive is unknown; however, sources note that the bombing occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide and days before the opposition government forms an alternative government.  The election process in Haiti has been riddled with conflict and violence.",0,NA,NA,-99,1,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A pipe bomb was used in the attack.",0,0,0,0,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Multiple incidents - 200101190006, 200101190008, 200101190010.  Sources provided different accounts of the number injured for all four incidents.  Some sources stated one person was injured and some stated two were injured.","Michael Norton, ""Political tension rises as bombs explode in the capital,"" Associated Press, January 19, 2001.","""Four bombs explode in Haiti,"" Pakistan Press International, January 20, 2001.","""Haiti prime minister blames opposition for blasts,"" Reuters, January 21, 2001.","UMD Schmid 2012",-9,-9,0,-9,"200101190006, 200101190008, 200101190010"
"18",2.00101e+11,2001,1,19,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Port-au-Prince",18.537019,-72.336368,3,0,"Near a public high school on the outskirts of Port-au-Prince","1/19/2001: A pipe bomb exploded near a public high school on the outskirts Port-au-Prince, Ouest department, Haiti.  No one was injured when the device exploded.  This was one of several bomb attacks in and around the capital that day.  The explosions occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide.  One person was arrested in connection with the bombings.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",8,"Educational Institution",49,"School/University/Educational Building","A public school","A public school on the outskirts of the city",87,"Haiti",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in the vicinity of the school",87,"Haiti",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Specific motive is unknown; however, sources note that the bombing occurred three weeks before the inauguration of President-elect Jean Bertrand Aristide and days before the opposition government forms an alternative government.  The election process in Haiti has been riddled with conflict and violence.",0,NA,NA,-99,1,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A pipe bomb was used in the attack.",0,0,0,0,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Multiple incidents - 200101190006, 200101190008, 200101190009.  Sources provided different accounts of the number injured for all four incidents.  Some sources stated one person was injured and some stated two were injured.","Michael Norton, ""Political tension rises as bombs explode in the capital,"" Associated Press, January 19, 2001.","""Four bombs explode in Haiti,"" Pakistan Press International, January 20, 2001.","""Haiti prime minister blames opposition for blasts,"" Reuters, January 21, 2001.","UMD Schmid 2012",-9,-9,0,-9,"200101190006, 200101190008, 200101190009"
"19",2.00102e+11,2001,2,21,"",0,"",83,"Guatemala",2,"Central America & Caribbean","Guatemala","Guatemala City",14.624422,-90.53288,1,0,"The victim's home in Guatemala City","2/21/2001: Unidentified gunmen opened fire on Lizeth Perez, the daughter of retired General Otto Perez Molina, as she drove out of her home in Guatemala City, Guatemala Department, Guatemala.   Lizeth Perez was shot five times; however, she was listed as stable after undergoing surgery.  Assailants also attacked General Molina's wife on the same day in a separate incident.  General Molina was known for being openly critical of the government and had recently declared that he was going to form his own political party.  No group claimed responsibility for the attack.",1,1,1,0,NA,".",1,0,0,1,"Assassination",NA,".",NA,".",14,"Private Citizens & Property",68,"Named Civilian","Civilian","Lizeth Perez, the daughter of retired General Otto Perez Molina",83,"Guatemala",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Gunmen","","","","",710,NA,NA,"","Specific motive is unknown; however, the General was openly critical of the government and had declared he was going to form his own political party.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","The victim's car was sprayed with 20-25 bullets",0,0,0,1,0,0,1,4,"Unknown",NA,"The victim's car was riddled with bullets",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Multiple incidents - 200102210004.  The assailants attacked the General's wife and daughter in two different incidents on the same day.","Will Weissert, ""Gunmen open fire on wife, daughter of retired Guatemalan general,"" Associated Press, February 21, 2001.","Andrew Bounds, ""Guatemala's 'attack on democracy',"" Financial Times, February 23, 2001.","Will Weissert, ""Ex-general won't leave Guatemala despite attacks on family,"" Associated Press, February 23, 2001.","UMD Schmid 2012",-9,-9,0,-9,"2.00102E+11"
"20",2.00102e+11,2001,2,21,"",0,"",83,"Guatemala",2,"Central America & Caribbean","Guatemala","Guatemala City",14.624422,-90.53288,1,0,"The parking lot of a shopping mall in Guatemala City","2/21/2001: Unidentified gunmen opened fire on Rosita de Perez, the wife of retired General Otto Perez Molina, as she drove through a parking lot of a shopping mall in Guatemala City, Guatemala Department, Guatemala.   Rosita de Perez was not hurt in the attack; however, a woman in a car ahead of her was killed.  Assailants also attacked General Molina's daughter on the same day in a separate incident.  General Molina was known for being openly critical of the government and had recently declared that he was going to form his own political party.  No group claimed responsibility for the attack.",1,1,1,0,NA,".",1,0,0,1,"Assassination",NA,".",NA,".",14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified","Civilian","Rosita de Perez, the wife of retired General Otto Perez Molina",83,"Guatemala",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Gunmen","","","","",710,NA,NA,"","Specific motive is unknown; however, the General was openly critical of the government and had declared he was going to form his own political party.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",1,0,0,0,0,0,-9,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Multiple incidents - GTD ID# 200102210003.  The assailants attacked the General's wife and daughter in two different incidents on the same day.","Will Weissert, ""Gunmen open fire on wife, daughter of retired Guatemalan general,"" Associated Press, February 21, 2001.","Andrew Bounds, ""Guatemala's 'attack on democracy',"" Financial Times, February 23, 2001.","Will Weissert, ""Ex-general won't leave Guatemala despite attacks on family,"" Associated Press, February 23, 2001.","UMD Schmid 2012",-9,-9,0,-9,"2.00102E+11"
"21",2.00103e+11,2001,3,9,"",0,"",87,"Haiti",2,"Central America & Caribbean","Ouest","Port-au-Prince",18.5391667,-72.335,1,0,"A residence in Port-au-Prince","03/09/2001: Two homemade bombs containing gas and a rag fuse were thrown onto the yard of the residence of Daniel Whitman, an official working at the United States embassy, in Port-au-Prince, Ouest department, Haiti.  The bombs failed to ignite so no one was injured and no property damage was done.  No group claimed responsibility for the attack but authorities held several suspects for questioning.",1,1,1,0,NA,".",0,0,0,2,"Armed Assault",NA,".",NA,".",7,"Government (Diplomatic)",45,"Diplomatic Personnel (outside of embassy, consulate)","United States embassy official","Daniel Whitman",217,"United States",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Although the specific motive for the attack was unknown, sources noted that officials in the area had been targeted recently due to Haitian government elections that were thought to have been tampered with.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,8,"Incendiary",20,"Gasoline or Alcohol",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Two bombs comprised of gas and rag fuses in bottles.",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","Michael Norton, ""Homemade bombs thrown at U.S. Embassy official's home, but don't explode,"" Associated Press, March 8, 2001.","""Haiti authorities to question suspects in attack on US embassy spokesman's home,"" Port-au-Prince Radio Galaxie, March 09, 2001.","","UMD Schmid 2012",-9,-9,1,1,""
"22",2.00107e+11,2001,7,7,"",0,"",49,"Costa Rica",2,"Central America & Caribbean","Heredia","Unknown",10.473523,-84.016742,4,0,"Outside a residence in Heredia","07/07/2001: Parmenio Medina Perez, a popular journalist and host of ""The Kick"" radio show, was shot and killed by at least 4 unidentified men outside his home in Heredia, Heredia province, Costa Rica.  No group claimed responsibility, although sources suggested his death might be related to his publically announcing when prominent people in the area were involved in suspicious dealings.",0,1,1,1,2,"Other Crime Type",0,1,0,1,"Assassination",NA,".",NA,".",10,"Journalists & Media",54,"Radio Journalist/Staff/Facility","""The Kick"" radio show","Parmenio Medina Perez, host",49,"Costa Rica",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Gunmen","","","","",710,NA,NA,"","Although the specific motive was unknown, sources note that Perez often reported on well-known people in the area who were involved in questionable dealings.",1,NA,NA,4,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Perez was shot three times.  No weapon details were provided.",1,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"One of the questionable dealings Perez reported on involved a local priest who ran a radio show until Perez had the show shut down under suspicion that the show was improperly handling its finances.  The priest later denied any involvement in Perez's death.","""Radio announcer who criticized Catholic station in Costa Rica killed in ambush,"" Associated Press, July 8, 2001.","""Peaceful Costa Rica shocked by violent murder of radio journalist,"" Agence France-Presse, July 8, 2001.","""Priest denies any link to journalist's slaying in Costa Rica,"" Associated Press, July 11, 2001.","UMD Schmid 2012",-9,-9,0,-9,""
"23",2.00205e+11,2002,5,7,"",0,"",87,"Haiti",2,"Central America & Caribbean","Southeast (Department)","Jacmel",18.238072,-72.53405,1,0,"","05/07/2002: Unknown perpetrators trying to kill Haitian Senator Pierre Sancon Prince, shot and seriously injured one of his bodyguards, Bob Blemur, while they were getting into their car in Jacmel, Haiti. Senator Prince in an interview stated that he believed the shot was meant for him because he was a controversial political figure. The incident occurred in front of a city hall building and the source mentioned that a group called the Lavalas, were present and trying to reopen the city hall which apparently had been closed for political reasons. While no group claimed responsibility for the attack, members of Fanmi Lavalas were suspected",1,1,1,1,2,"Other Crime Type",1,0,0,1,"Assassination",NA,".",NA,".",2,"Government (General)",18,"Government Personnel (excluding police, military)","Haitian Government","Senator Pierre Sancon Prince",87,"Haiti",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Fanmi Lavalas","","","","",20159,NA,NA,"","Unknown",1,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","The Senator and his bodyguards were said to have been shot at twice.",0,0,0,1,0,0,0,NA,".",NA,"One car was damaged.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Haitian Senator Reports Bodyguard Shot in Jacmel,"" Radio Metropole, May 7, 2002.","","","CETIS",0,0,0,0,"2.00205E+11"
"24",2.00205e+11,2002,5,12,"",0,"",87,"Haiti",2,"Central America & Caribbean","Southeast (Department)","Jacmel",18.238072,-72.53405,1,0,"","05/12/2002: In an incident related to an attack on her son, Senator Pierre Sancon Prince, Dieula Prince had her house burned down with everything still in it by unidentified persons in the Cayes-Jacmel area of Haiti, while she was away in Port-au-Prince. She stated that she had previously received threats from a member of the “people’s organization” called Face to Face (Face-a-Face). No group claimed responsibility for the attack.",1,1,1,0,NA,".",1,1,0,7,"Facility/Infrastructure Attack",NA,".",NA,".",2,"Government (General)",18,"Government Personnel (excluding police, military)","Haitian Senator's Family","Dieula Prince, mother of Senator Pierre Sancon Prince",87,"Haiti",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Face to Face (Face-a-Face)","","","","",20157,NA,NA,"","Unknown",1,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,8,"Incendiary",18,"Arson/Fire",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"The victim's house was completely destroyed.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"","“Haiti: 'Unidentified Persons' Set Fire to Home of Senator Prince's Mother,” Radio Vision 2000, May 13, 2002.","","","CETIS",0,0,0,0,"2.00205E+11"
"25",2.00205e+11,2002,5,18,"",1,"",88,"Honduras",2,"Central America & Caribbean","Cortés","San Pedro Sula",15.50167,-88.02774,3,1,"A highway outside of San Pedro Sula, 100 miles north of Tegucigalpa","5/18/2002: At least four unidentified gunmen abducted Reginaldo Panting, a former Honduran economy minister, near San Pedro Sula, Cortés, Honduras.  Panting was driving when the assailants pulled him over, forced him into one of their cars, and drove away with him.  No group has claimed responsibility for the incident and the motive is unknown.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",2,"Government (General)",18,"Government Personnel (excluding police, military)","Former minister","Reginaldo Panting, a former Honduran economy minister",88,"Honduras",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Gunmen","","","","",710,NA,NA,"","Unknown",0,NA,NA,4,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,0,NA,".",NA,"",1,1,0,-99,-99,"","",-9,NA,NA,NA,NA,"",7,"Unknown",-99,"Authorities do not know whether the abduction was economically motivated (ransom) or politically motivated","""Former Honduras economy minister kidnapped,"" Reuters News, May 19, 2002.","""Son of kidnapped Honduran ex-economy secretary says family to cooperate with abductors,"" Associated Press, May 19, 2002.","""Gunmen kidnap former Honduran economy minister,"" EFE News Service, May 18, 2002.","UMD Schmid 2012",-9,-9,0,-9,""
"26",2.00301e+11,2003,1,9,"",0,"",83,"Guatemala",2,"Central America & Caribbean","Chiquimula (Department)","Chiquimula",14.8,-89.55,1,0,"","01/09/2003: Judge Jackeline Espana was the target of a failed assassination attempt by unknown gunmen while driving alone in Chiquimula in Guatemala.",1,1,1,0,NA,".",0,0,0,1,"Assassination",NA,".",NA,".",2,"Government (General)",14,"Judge/Attorney/Court","Guatemalan Judicial System","Judge Jackeline Espana",83,"Guatemala",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","Unknown",0,NA,NA,NA,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"Police found 26 bullet holes in the judge's car.","“Guatemala: Judge Escapes From Attack Unscathed.” ACANEFE. January 10, 2003.","","","CETIS",-9,-9,0,-9,""
